2024-12-03 23:52:50.661633,12.8,800,8,1,4153040896,63.2,0.0,2066.0
2024-12-03 23:52:58.089598,3.5,652,8,2,4138098688,62.9,156.0,2848.0
2024-12-03 23:53:01.760558,6.6,750,8,2,4125646848,62.6,0.0,2682.0
2024-12-03 23:53:05.546738,1.5,500,8,2,4120846336,62.6,0.0,1740.0
2024-12-03 23:53:09.279910,7.3,550,8,1,4111306752,62.3,0.0,2618.0
2024-12-03 23:53:13.195016,9.5,775,8,1,4106739712,62.3,94.0,2996.0
2024-12-03 23:53:17.128170,23.3,800,8,1,4126748672,62.8,0.0,1852.0
2024-12-03 23:53:21.020157,11.5,837,8,2,4134494208,63.0,0.0,2682.0
2024-12-03 23:53:24.812797,39.8,800,8,2,4146229248,63.1,0.0,2544.0
2024-12-03 23:53:28.625929,17.8,799,8,2,4124315648,62.8,70.0,2218.0
2024-12-03 23:53:32.548910,16.6,600,8,2,4143443968,63.2,0.0,3946.0
2024-12-03 23:53:35.745218,26.8,800,8,2,4141707264,63.2,0.0,3946.0
2024-12-03 23:53:38.971739,3.3,650,8,2,4123508736,62.9,0.0,4680.0
2024-12-03 23:53:42.067619,13.2,800,8,2,4144152576,63.2,0.0,4966.0
2024-12-03 23:53:45.230663,19.2,799,8,2,4132749312,63.1,0.0,4338.0
2024-12-03 23:53:48.401296,25.8,800,8,2,4140466176,63.2,0.0,2734.0
2024-12-03 23:53:51.574948,12.4,749,8,2,4119412736,62.9,4066.0,13510.0
2024-12-03 23:53:54.663623,27.2,800,8,2,4126621696,63.1,0.0,3804.0
2024-12-03 23:53:57.834750,20.3,800,8,2,4126138368,63.0,0.0,3376.0
2024-12-03 23:54:01.002003,19.1,800,8,2,4118040576,62.9,94.0,2680.0
2024-12-03 23:54:04.163823,12.1,800,8,2,4117291008,62.9,0.0,2282.0
2024-12-03 23:54:07.251460,16.3,800,8,2,4134232064,63.1,0.0,2188.0
2024-12-03 23:54:10.420888,10.0,650,8,2,4126810112,62.9,223.0,2944.0
2024-12-03 23:54:52.569200,6.0,700,8,1,4064235520,62.3,0.0,2760.0
2024-12-03 23:54:58.910889,1.3,712,8,1,4089331712,62.5,0.0,3236.0
2024-12-03 23:55:02.075336,3.1,550,8,1,4086120448,62.5,0.0,2576.0
2024-12-03 23:55:05.234629,15.3,800,8,1,4074303488,62.2,2534.0,5478.0
2024-12-03 23:55:08.406809,28.3,700,8,1,4107051008,62.7,0.0,2550.0
2024-12-03 23:55:11.492014,20.8,750,8,2,4113301504,62.8,317.0,2540.0
2024-12-03 23:55:14.658725,16.4,750,8,2,4110151680,62.7,0.0,3266.0
2024-12-03 23:55:17.822074,18.8,799,8,2,4108480512,62.7,779.0,3169.0
2024-12-03 23:55:27.579344,6.5,592,8,2,4175097856,63.6,0.0,2444.0
2024-12-03 23:55:34.791978,7.1,800,8,1,4109283328,62.5,258.0,2740.0
2024-12-03 23:55:37.965954,15.4,800,8,1,4110860288,62.7,5616.0,59578.0
2024-12-03 23:55:41.129694,10.2,800,8,1,4100210688,62.6,0.0,2614.0
2024-12-03 23:55:44.295185,23.4,650,8,1,4110245888,62.8,0.0,2634.0
2024-12-03 23:55:47.378410,12.7,649,8,1,4099407872,62.6,623.0,5764.0
2024-12-03 23:55:50.542749,16.6,650,8,1,4098519040,62.5,4735.0,1874.0
2024-12-03 23:55:53.707293,22.8,800,8,1,4121423872,62.7,5281.0,2487.0
2024-12-03 23:55:56.869518,11.5,750,8,1,4118409216,62.7,4597.0,3525.0
2024-12-03 23:55:59.953523,23.2,800,8,1,4102471680,62.5,5433.0,2463.0
2024-12-03 23:56:03.121266,9.3,600,8,1,4109209600,62.7,0.0,1898.0
2024-12-03 23:56:06.285052,11.6,800,8,1,4120166400,62.8,223.0,1929.0
2024-12-03 23:56:09.447529,7.7,700,8,1,4103995392,62.8,4615.0,4332.0
2024-12-03 23:56:21.933804,13.3,775,8,1,4206473216,63.8,0.0,2262.0
2024-12-03 23:56:28.226808,1.5,650,8,1,4172566528,63.2,0.0,2326.0
2024-12-03 23:56:31.381810,3.1,700,8,1,4135247872,62.6,70.0,1968.0
2024-12-03 23:56:34.541723,6.7,700,8,1,4119486464,62.4,164.0,3626.0
2024-12-03 23:56:37.908792,4.4,836,8,1,4110835712,62.3,0.0,2448.0
2024-12-03 23:56:41.074670,2.6,509,8,1,4110020608,62.3,94.0,1436.0
2024-12-03 23:56:44.235552,4.4,699,8,1,4108406784,62.4,0.0,656.0
2024-12-03 23:56:47.397972,9.9,800,8,1,4105662464,62.3,294.0,546.0
2024-12-03 23:56:50.565872,7.8,800,8,1,4117057536,62.4,0.0,1848.0
